"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"2322151","5ac03452a149ba294156d37f8a31bf13c72aa70c433cf75916dc73c6110690278b7fdfce3951100c0f4a56f73ce5fe0edd1c8af7df340483b49369d20167997e","2026-06-08T14:00:00.000","2","DRIVER",,"2214770",,"MITSUBISHI","OUTLANDER","IL","2010","NONE","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,"Y","Y",,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322259","a31399af4ce60dcf7cdba46dfc0b31e05c2aa1b2e772f8d5c61cdb1eaa472add74669f76d0fa0d28035ca02fada5294e95318ac79617aabbf93ad8f197b80e3e","2026-06-08T14:00:00.000","1","DRIVER",,"2214861",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","S","BACKING",,,"1",,,,,,,,,,,,,,,,,"Y","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322260","a31399af4ce60dcf7cdba46dfc0b31e05c2aa1b2e772f8d5c61cdb1eaa472add74669f76d0fa0d28035ca02fada5294e95318ac79617aabbf93ad8f197b80e3e","2026-06-08T14:00:00.000","2","DRIVER","1","2214874",,"JEEP","CHEROKEE","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"2",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322096","fa31ddeecfbe2127a5dd08bb31ea73f31940e06a236ea75d36acde2c4709164869c34ca8e475fcc8253db7c30bcd1d4f004dfc8006a0d09deb60f7502f12e0b0","2026-06-08T13:50:00.000","1","DRIVER",,"2214708",,"NISSAN","ROGUE","IL","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322097","fa31ddeecfbe2127a5dd08bb31ea73f31940e06a236ea75d36acde2c4709164869c34ca8e475fcc8253db7c30bcd1d4f004dfc8006a0d09deb60f7502f12e0b0","2026-06-08T13:50:00.000","2","DRIVER",,"2214713",,"NISSAN","MAXIMA",,"2012","NONE","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322117","037fbd30ef049a9cf0dad9cacb4b976edf92f252a7e47f85d85ed47d9172e68f82b87ca29a3dc78e2c615351e606fbf1b0a144fa33859c74b9b066db9d045d2f","2026-06-08T13:45:00.000","1","DRIVER",,"2214728","N","NOVA BUS","LFS","IL","2023","UNKNOWN","BUS OVER 15 PASS.","OTHER","N","CHANGING LANES",,,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322118","037fbd30ef049a9cf0dad9cacb4b976edf92f252a7e47f85d85ed47d9172e68f82b87ca29a3dc78e2c615351e606fbf1b0a144fa33859c74b9b066db9d045d2f","2026-06-08T13:45:00.000","2","DRIVER",,"2214743",,"NOVA BUS","LFS","WI","2024","UNKNOWN","BUS OVER 15 PASS.","CTA","N","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322172","f6f4895f4be7385100a278756e40649bf020bb4327cb74a92bc58f22ae4a7d0be104fcb8626ecb6347b649f76000129df29081713a48f95100b9431916fe7d03","2026-06-08T13:40:00.000","1","DRIVER",,"2214783",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","PASSENGER","PERSONAL","E","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322173","f6f4895f4be7385100a278756e40649bf020bb4327cb74a92bc58f22ae4a7d0be104fcb8626ecb6347b649f76000129df29081713a48f95100b9431916fe7d03","2026-06-08T13:40:00.000","2","DRIVER","2","2214791",,"INFINITI","QX50","IL","2020","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"3",,,,,,,,,,,,,"Y","Y","Y","Y",,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322232","1d09d7fd055ea783824d6bc4cc7baf5304deabc3a69acf39f78ea75e7672fe9e535f74f0c7957d8b10109f94a9964c0d19edcb7e1b14140fa84a921d5695e3b3","2026-06-08T13:32:00.000","1","DRIVER",,"2214847",,"HONDA","PILOT","IL","2005","NONE","PASSENGER","PERSONAL","W","BACKING",,,"1",,,,,,,,,,,"Y",,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322255","1d09d7fd055ea783824d6bc4cc7baf5304deabc3a69acf39f78ea75e7672fe9e535f74f0c7957d8b10109f94a9964c0d19edcb7e1b14140fa84a921d5695e3b3","2026-06-08T13:32:00.000","2","DRIVER",,"2214853",,"TOYOTA","SEQUOIA","IL","2005","NONE","PASSENGER","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,"Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322115","34f87b8c45eae3d7c655df077354e916f9369b007b6c19535a90ae5664472f9da918ef68aaa282a3644e4e60b11bd6b982c42cedeede7760639ec960730f326e","2026-06-08T13:32:00.000","1","DRIVER",,"2214741",,"VOLKSWAGEN","PASSAT","IL","2016","UNKNOWN","PASSENGER","PERSONAL","E","BACKING",,,"1",,,,,,,,,,,"Y",,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322116","34f87b8c45eae3d7c655df077354e916f9369b007b6c19535a90ae5664472f9da918ef68aaa282a3644e4e60b11bd6b982c42cedeede7760639ec960730f326e","2026-06-08T13:32:00.000","2","DRIVER","1","2214746",,"AUDI","Q7","IL","2018","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,"Y","Y",,,,,,,,,,,,"SIDE-RIGHT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322198","cf898fbfcd21f35af98e67ceee9d5929ef77bd292b35f02951289ebe5cba9dae5752592f255b57eeb8c5aa0421a279cdd8509e84cd032767bd3f90d7f42b342d","2026-06-08T13:30:00.000","1","DRIVER",,"2214811",,"HONDA","OTHER (EXPLAIN IN NARRATIVE)","IL","2009","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322199","cf898fbfcd21f35af98e67ceee9d5929ef77bd292b35f02951289ebe5cba9dae5752592f255b57eeb8c5aa0421a279cdd8509e84cd032767bd3f90d7f42b342d","2026-06-08T13:30:00.000","2","DRIVER",,"2214810",,"CHEVROLET","MALIBU","IL","2015","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322107","234f6bca7098ec31fcb6eeacc6f550d9917e688d8a387d9cf8c9583b54127b3e2bb7c68c0de29291efb2f2bf617fe97382e30403f3779fb892ec497af8c58729","2026-06-08T13:15:00.000","1","DRIVER",,"2214921",,"NISSAN","ROGUE","WI","2021","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322108","234f6bca7098ec31fcb6eeacc6f550d9917e688d8a387d9cf8c9583b54127b3e2bb7c68c0de29291efb2f2bf617fe97382e30403f3779fb892ec497af8c58729","2026-06-08T13:15:00.000","2","DRIVER",,"2214980",,"TOYOTA","PRIUS","IL","2010","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322085","b4f0dc13ecc79d612f5e50ee30372b3641cf807a6a4493ac921d6cff03d00933b1356d81bc3dc2181f870625ab21abe9101eb3f2d282d41d18b0b4ec737f89e1","2026-06-08T13:15:00.000","1","DRIVER",,"2214704",,"HYUNDAI","TUCSON","IL","2022","NONE","PASSENGER","PERSONAL","E","BACKING",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322086","b4f0dc13ecc79d612f5e50ee30372b3641cf807a6a4493ac921d6cff03d00933b1356d81bc3dc2181f870625ab21abe9101eb3f2d282d41d18b0b4ec737f89e1","2026-06-08T13:15:00.000","2","PARKED",,"2214711",,"NISSAN","PATHFINDER","IL","2018","NONE","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,,,,,,,,"Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322092","b7002c6658033b5debc2084b11c45fc12443e04be97ba2402ae12c14a6b7cec5e3a56b6304acb7c84bdd352729050e36259ddb720febc9c2ce67f3f54a21e481","2026-06-08T13:15:00.000","1","DRIVER",,"2214712",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322093","b7002c6658033b5debc2084b11c45fc12443e04be97ba2402ae12c14a6b7cec5e3a56b6304acb7c84bdd352729050e36259ddb720febc9c2ce67f3f54a21e481","2026-06-08T13:15:00.000","2","PARKED",,"2214715",,"HONDA","CIVIC","IL","2007","NONE","PASSENGER","NOT IN USE","UNKNOWN","PARKED",,,"0",,,,,"Y","Y","Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322077","09a9673891e5dea5540d92758e0f38c3eb2b05d8f194298ac84ff9457a9db448271ff6a46dd96e1c50aefad4079624f8550a6a142c11ec434ea3db9aea5619cc","2026-06-08T13:00:00.000","1","DRIVER","1","2214691",,"CHEVROLET","BOLT","IL","2023","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322078","09a9673891e5dea5540d92758e0f38c3eb2b05d8f194298ac84ff9457a9db448271ff6a46dd96e1c50aefad4079624f8550a6a142c11ec434ea3db9aea5619cc","2026-06-08T13:00:00.000","2","DRIVER",,"2214696",,"CHEVROLET","EQUINOX","IL","2023","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"PRIVATE","UNK",,"Y","Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322090","107c3b260b5b56f168b3084e960a04c1f4fceddc58c7c57f1954624e1fc7928c63536f015d302a561a647b4a04ac6918b4b27c669dc1ad95417b5c86b3dc2df5","2026-06-08T12:50:00.000","1","DRIVER",,"2214703",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","S","CHANGING LANES",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322091","107c3b260b5b56f168b3084e960a04c1f4fceddc58c7c57f1954624e1fc7928c63536f015d302a561a647b4a04ac6918b4b27c669dc1ad95417b5c86b3dc2df5","2026-06-08T12:50:00.000","2","DRIVER",,"2214707",,"CHEVROLET","SILVERADO","IL","2016","UNKNOWN","PICKUP","COMMERCIAL - SINGLE UNIT","S","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322035","a648562e4d0e32faa272c7920af5650037c46c35a096f818f5279fd42ff604172c44f26fd8b818ee55b8b638b1afed4d462a62bd193bd1800aa5e698f070eec0","2026-06-08T12:30:00.000","1","DRIVER",,"2214667",,"SUBARU","FORESTER","IL","2015","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"chicago towing","RESIDENCE",,"Y","Y",,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322072","cefcabdb7764a48d7449f06f7865a1875726336f29596a6070df03d62638702e8985891c925c3ea16b8d3ecdcaf5d3f446bcb2b4c37e9c058b0998c8f1f417fa","2026-06-08T12:28:00.000","1","DRIVER",,"2214694",,"CAT","CAT","IL",,"UNKNOWN","OTHER","CONSTRUCTION/MAINTENANCE","N","BACKING",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322073","cefcabdb7764a48d7449f06f7865a1875726336f29596a6070df03d62638702e8985891c925c3ea16b8d3ecdcaf5d3f446bcb2b4c37e9c058b0998c8f1f417fa","2026-06-08T12:28:00.000","2","DRIVER",,"2214699",,"CHEVROLET","TAHOE","IL","2015","NONE","PASSENGER","PERSONAL","UNKNOWN","SLOW/STOP IN TRAFFIC",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322055","202a8bb610848f6557e123319c27f5ee811bb8eace10f1706c57179edd1e64cdd3c6a063c1a3b76328c6d32748ba1b3b0bfab5235c64cb45cb9cee2d958455fe","2026-06-08T12:25:00.000","1","DRIVER",,"2214675",,"FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","IL",,"NONE","OTHER VEHICLE WITH TRAILER","COMMERCIAL - MULTI-UNIT","S","STRAIGHT AHEAD",,,"1",,,,,,,"Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322056","202a8bb610848f6557e123319c27f5ee811bb8eace10f1706c57179edd1e64cdd3c6a063c1a3b76328c6d32748ba1b3b0bfab5235c64cb45cb9cee2d958455fe","2026-06-08T12:25:00.000","2","PARKED",,"2214685",,"CHEVROLET","EQUINOX","IL","2020","NONE","PASSENGER","PERSONAL","S","PARKED","Y","N","0",,"MIKES TOWING","UNKNOWN",,,,,,,,,"Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322061","2f5d16ba2c187dd5a15c66da0c28675ce9f52f4cca0609641d04b41834501ac5a1d11644bc659cceceda40f5833986f272c0ee888d681b99d3d1fb8099976917","2026-06-08T12:20:00.000","1","DRIVER",,"2214689",,"FORD","ESCAPE","IL","2024","NONE","OTHER","POLICE","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322062","2f5d16ba2c187dd5a15c66da0c28675ce9f52f4cca0609641d04b41834501ac5a1d11644bc659cceceda40f5833986f272c0ee888d681b99d3d1fb8099976917","2026-06-08T12:20:00.000","2","PARKED","1","2214676",,"TOYOTA","HIGHLANDER","IL","2020","NONE","OTHER","POLICE","N","PARKED",,,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322039","005cc45045a45204515f0f399b1fac3b1be9172cde4fac87faf9beec12a4f17eb306a48b4a4125cff6a5a2389b7a05060aa089351c1e2e3481638736ce7c4bb2","2026-06-08T12:15:00.000","1","DRIVER","1","2214657",,"TOYOTA","PRIUS","IL","2015","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"2",,"private",,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322040","005cc45045a45204515f0f399b1fac3b1be9172cde4fac87faf9beec12a4f17eb306a48b4a4125cff6a5a2389b7a05060aa089351c1e2e3481638736ce7c4bb2","2026-06-08T12:15:00.000","2","DRIVER",,"2214660",,"HONDA","CIVIC","IL","2016","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322136","d623bc0be173549ab635b20a7483c85f49bacc240ba39535d210d29304fbf6c5266548c1b0f21e1e683bab0bdecb2eb0ee53d40ee76ad80989365a056b567e0d","2026-06-08T12:00:00.000","1","DRIVER",,"2214765",,"HONDA","CIVIC","IL","2014","UNKNOWN","PASSENGER","PERSONAL","E","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,"N","Y","N","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322137","d623bc0be173549ab635b20a7483c85f49bacc240ba39535d210d29304fbf6c5266548c1b0f21e1e683bab0bdecb2eb0ee53d40ee76ad80989365a056b567e0d","2026-06-08T12:00:00.000","2","PARKED",,"2214784",,"FORD","ESCAPE","IL","2014","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","PARKED",,,"0",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322036","549abf54afc0a888d322288ebf2a4fcbbf2763fe712c6a31d2e13e9b90ab26967bd83609d95970d8af1f15d50a51d4fcc79d7b9747e332ed468f9069ee967f7a","2026-06-08T11:45:00.000","1","DRIVER",,"2214654",,"INFINITI","G37","IL","2009","UNKNOWN","PASSENGER","UNKNOWN/NA","W","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,,,"Y","SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322044","549abf54afc0a888d322288ebf2a4fcbbf2763fe712c6a31d2e13e9b90ab26967bd83609d95970d8af1f15d50a51d4fcc79d7b9747e332ed468f9069ee967f7a","2026-06-08T11:45:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322028","18b556e51c2aeac73cdccf3ff76b9479628eee4eaa2d6858de42a4fe0c9be37d418d429bba80493bc6441448e40d229b19f850282bd8ac1c0882be10535a1f4d","2026-06-08T11:40:00.000","1","DRIVER",,"2214656",,"NISSAN","VERSA","IL","2011","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322029","18b556e51c2aeac73cdccf3ff76b9479628eee4eaa2d6858de42a4fe0c9be37d418d429bba80493bc6441448e40d229b19f850282bd8ac1c0882be10535a1f4d","2026-06-08T11:40:00.000","2","DRIVER",,"2214659",,"NISSAN","ALTIMA","IL","2014","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,"Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322074","f79cd0fe2f309a21f495d1ead8668253ae3a87e36fd51aa86428606ca1cd23ef2cebc8509113d7ea36195798626115eb3fc0fd9ea6a9988e76e0755d471bff6e","2026-06-08T11:35:00.000","1","DRIVER",,"2214702",,"FORD","MUSTANG","IL","2016","UNKNOWN","PASSENGER","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA","Y",,"1",,"CHICAGO AUTO POUND","POUND #2",,"N","N","N",,,,"N","N","N","N","N","N",,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322470","5145d2b8575601abf39cacc1aff7e27e9d00abde93e5cbc7474a2ed0672c7d70f564bf09d4564b28065acee6540d6300c8e9e7acd1d69d3d4a10d4e10b611923","2026-06-08T11:30:00.000","1","DRIVER",,"2215092",,"NISSAN","FRONTIER","IL","2016","NONE","PICKUP","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322471","5145d2b8575601abf39cacc1aff7e27e9d00abde93e5cbc7474a2ed0672c7d70f564bf09d4564b28065acee6540d6300c8e9e7acd1d69d3d4a10d4e10b611923","2026-06-08T11:30:00.000","2","DRIVER",,"2215094",,"FORD","TRANSIT","IL","2015","NONE","VAN/MINI-VAN","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y","Y",,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322142","59cbe8e27c7caf557560e266f4f3e24179ad79a2863f750ba3cfc74cf03c4ed5115933df4b7fd7534ea0961ef08385d188524ab29a74312c253ab0ac0a062fed","2026-06-08T11:30:00.000","1","DRIVER",,"2214754",,"TOYOTA","CAMRY","IL","2004","UNKNOWN","PASSENGER","UNKNOWN/NA","UNKNOWN","BACKING",,,"1",,,,,,,,,,,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322143","59cbe8e27c7caf557560e266f4f3e24179ad79a2863f750ba3cfc74cf03c4ed5115933df4b7fd7534ea0961ef08385d188524ab29a74312c253ab0ac0a062fed","2026-06-08T11:30:00.000","2","PARKED",,"2214757",,"NISSAN","ROGUE","IL","2016","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","UNKNOWN","PARKED",,,"0",,,,,,,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322006","ca6edb89f7f3ad13e61d7eed154bb8df05d30dbfc409b4de23e39bbc23f11bb2dfcd52f849355086326d1bad659cac42ea55ebc19454bcafd002170a00238987","2026-06-08T11:30:00.000","1","DRIVER",,"2214638",,"ACURA","ZDX","IL","2008","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322007","ca6edb89f7f3ad13e61d7eed154bb8df05d30dbfc409b4de23e39bbc23f11bb2dfcd52f849355086326d1bad659cac42ea55ebc19454bcafd002170a00238987","2026-06-08T11:30:00.000","2","DRIVER",,"2214651",,"FORD","TRANSIT","IL","2022","NONE","PICKUP","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y",,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322049","fc4837191fdee7d0e263f334f7eaa44cfafc733cc313c22af688bfff3ecfc23e9860a5c8fdb893602463a82e94c72b4eed271ee6e8e7bc4516d8187c15e3166d","2026-06-08T11:30:00.000","1","DRIVER",,"2214666",,"VAN ART, INC.","VAN ART, INC.","IL",,"UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","E","CHANGING LANES",,,"1",,,,,,,,,,"Y","Y",,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322050","fc4837191fdee7d0e263f334f7eaa44cfafc733cc313c22af688bfff3ecfc23e9860a5c8fdb893602463a82e94c72b4eed271ee6e8e7bc4516d8187c15e3166d","2026-06-08T11:30:00.000","2","DRIVER",,"2214669",,"NISSAN","FRONTIER","IL","2016","UNKNOWN","PICKUP","UNKNOWN/NA","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322016","5bb5ad8b2cdb6e22c75587d896fc0fb45b9928b6ca3a7bea7bf75f55fb17ba012a8aed35d8e90dc311a5c116d225d9c3ab9c05c6d17f011926c7a3181c06f3fc","2026-06-08T11:20:00.000","1","DRIVER",,"2214635",,"FORD","EXPLORER","IL",,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y",,,,,,,,,,"N","SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322017","5bb5ad8b2cdb6e22c75587d896fc0fb45b9928b6ca3a7bea7bf75f55fb17ba012a8aed35d8e90dc311a5c116d225d9c3ab9c05c6d17f011926c7a3181c06f3fc","2026-06-08T11:20:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322002","7d8edcc5652ab4dc79018cad8e36f2cc6bb0b2a2a503835eea2d4fa5c434731fcf07767caadaf48a9fdd1552699e9e32d2b827c315984299fe4ca739cb74a461","2026-06-08T11:20:00.000","1","DRIVER",,"2214626",,"CHRYSLER","TOWN & COUNTRY","MI","2012","NONE","VAN/MINI-VAN","PERSONAL","N","CHANGING LANES",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322003","7d8edcc5652ab4dc79018cad8e36f2cc6bb0b2a2a503835eea2d4fa5c434731fcf07767caadaf48a9fdd1552699e9e32d2b827c315984299fe4ca739cb74a461","2026-06-08T11:20:00.000","2","DRIVER",,"2214628",,"TOYOTA","RAV4","IL","2024","NONE","SPORT UTILITY VEHICLE (SUV)","TAXI/FOR HIRE","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
